p_id,name,price,colour,brand,ratingcount,avg_rating,description,brand_id,occasion,pattern,print or pattern type,fabric,wash care,sustainable,body or garment size,length
15939054,Mast & Harbour Women Blue Straight Fit Stretchable Jeans,1999.0,Blue,Mast & Harbour,29.0,4.137931034,"Medium shade,  light fade blue jeans   Straight fit,  mid-rise   Clean look   Stretchable   5 pocket   Length: regular  99% Cotton, 1% ElastaneMachine washFit: Straight Fit  StretchableSize worn by the model: SWaist: 24""Hips: 34""Height: 5'5""",554,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
14819732,Mast & Harbour Yellow & Black Printed Basic Jumpsuit,2299.0,Yellow,Mast & Harbour,58.0,4.25862069,"Yellow and black printed basic jumpsuit with gathers ,has a round neck, concealed zip closure, short sleeves, 2 pocketsPolyester  Machine washThe model (height 5'8) is wearing a size S",554,Casual,Printed,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
15373270,Mast & Harbour Women Blue Boyfriend Fit Slash Knee Light Fade Stretchable Jeans,1999.0,Blue,Mast & Harbour,60.0,4.366666667,"Medium shade,  light fade blue jeans   Boyfriend fit,  mid-rise   Slash knee   Stretchable   5 pocket   Length: regular  Fit: Boyfriend FitStretchableThe model (height 5'8) is wearing a size 2899% cotton, 1% elastaneMachine wash",554,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
14819874,Mast & Harbour Women Teal Blue Solid Ruffles Top,1299.0,Teal,Mast & Harbour,6.0,4.333333333,"Teal Blue regular topSolidRound neck, long, regular sleevesRuffles detailKnitted95% Cotton, 5% Elastane&nbsp;Machine washSize worn by the model: SChest: 30""Height: 5'7""",554,Casual,Solid,Solid,Cotton Blend,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
14364114,Mast & Harbour Women Navy Blue Solid Satin Finish Hooded Oversized Pocket Tailored Jacket,2699.0,Navy Blue,Mast & Harbour,47.0,4.29787234,"Navy blue solid satin finish tailored jacket, has a hooded, 2 oversized flap pockets ,has a zip closure, long sleeves, hem with toggle hemline, polyester liningThe model (height 5'8) is wearing a size SOuter shell: Polyester  Lining fabric: Polyester  Machine wash",554,Casual,Solid,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
11972980,Mast & Harbour Women Pink Solid Padded Jacket,2999.0,Pink,Mast & Harbour,172.0,4.052325581,"Pink solid padded jacket, has a mock collar, 2 pockets, zip closure, long sleeves, straight hem, and attached liningMaterial: 100% PolyesterMachine WashThe model (height 5'8"") is wearing a size S",554,Casual,Solid,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
18361814,Mast & Harbour Women Blue Wide Leg Slash Knee Light Fade Stretchable Jeans,1999.0,Blue,Mast & Harbour,5.0,5.0,"Medium shade,  light fade blue jeans   Wide leg,  mid-rise   Slash knee   Stretchable   5 pocket   Length: regular  80%Cotton , 19% Polyester, 1% ElastaneMachine washFit: Wide LegStretchableThe model (height 5'8) is wearing a size 28",554,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
7329814,Mast & Harbour Women Blue Skinny Fit Mildly Distressed Light Fade Stretchable Jeans,1899.0,Blue,Mast & Harbour,3312.0,3.922705314,Medium light fade blue jeansSkinny fitMid-riseMildly distressedStretchable5 pocketsLength: cropped99% cotton and 1% elastaneMachine washFit: Skinny FitStretchableThe model (height 5'8) is wearing a size 28,554,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
18873480,Purple State Women Black Solid Single-Breasted Casual Blazer,3499.0,Black,Purple State,5.0,4.6,"Black solid slim-fit casual blazer, has a notched lapel collar, single-breasted with double-button closure, long sleeves, two flap pockets, and an attached lining.Slim FitThe model (height 5'8"") is wearing size SPolyesterMachine Wash separately",708,Casual,Solid,Solid,Polyester,Dry Clean,Regular,Garment Measurements in,Regular
9020441,Purple State Women Blue Solid Single-Breasted Casual Blazer,3499.0,Blue,Purple State,51.0,4.333333333,"Blue solid slim-fit casual blazer, has a notched lapel collar, single-breasted with double-button closure, long sleeves, two flap pockets, and an attached lining.Slim FitThe model (height 5'8"") is wearing size sCotton blendMachine wash",708,Casual,Solid,Solid,Cotton Blend,Machine Wash,Regular,Garment Measurements in,Regular
16258294,Purple State Black & Silver Yoke Print Thread Work Attached Dupatta Basic Jumpsuit & Belt,6999.0,Black,Purple State,5.0,3.6,"Black and silver geometric print basic yoke thread work jumpsuit with attached dupatta and ruched detail, has a square neck, sleeveless and concealed zip closure&nbsp;Comes with a matching beltThe model (height 5'8) is wearing a size SPolyester&nbsp;Dry Clean",708,Casual,Printed,Solid,Polyester,Dry Clean,Regular,Garment Measurements in,Regular
16589694,Purple State Women Gold-Toned & Black Sequenced Detail Crop Top with Dhoti Pants,2999.0,Gold,Purple State,0.0,0.0,"This co-ords set consists of Top and Dhoti PantsGold-toned and black self design Top ,has a shoulder straps, sleevelessGold-toned and black solid Dhoti Pants ,has a slip-on closureThe model (height 5'8) is wearing a size SPolyester&nbsp;Machine Wash",708,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
15659368,Purple State Women Blue & Gold-Toned Basic Jumpsuit,1999.0,Blue,Purple State,0.0,0.0,"Blue and gold-toned solid basic jumpsuit ,has a shirt collar,  short sleeves,  pocketsViscose rayon  Machine washThe model (height 5'8) is wearing a size S",708,Casual,Solid,Solid,Viscose Rayon,Machine Wash,Regular,Garment Measurements in,Regular
16870062,Purple State Women Pink Cotton Hooded Sweatshirt,1999.0,Pink,Purple State,0.0,0.0,"Pink solid sweatshirt has a hooded, 2 insert pocket pockets, long sleeves, zip closure, straight hemCotton&nbsp;Machine WashThe model (height 5'8) is wearing a size M",708,Outdoor,Solid,Solid,Cotton,Machine Wash,Regular,Garment Measurements in,Regular
16946284,Purple State Women Navy Blue Basic Jumpsuit,1999.0,Navy Blue,Purple State,0.0,0.0,"Navy blue solid basic jumpsuit, has a shoulder straps, sleeveless, and 2 pocketsViscose RayonMachine WashThe model (height 5'8) is wearing a size S",708,Casual,Solid,Solid,Viscose Rayon,Machine Wash,Regular,Garment Measurements in,Regular
16946298,Purple State Blue & White Polka Dots Printed Basic Jumpsuit,1999.0,Blue,Purple State,0.0,0.0,"Blue and white printed basic jumpsuit ,has a round neck,sleeveless,2 pocketsPolyesterMachine WashThe model (height 5'8) is wearing a size S",708,Casual,Printed,Solid,Polyester,Machine Wash,Regular,Garment Measurements in,Regular
16946296,Purple State Yellow Basic Smocked Jumpsuit,1999.0,Yellow,Purple State,0.0,0.0,"Yellow solid basic smocked&nbsp;jumpsuitShoulder strapsSleeveless2 pocketsThe model (height 5'8) is wearing a size SViscous Rayon, Machine Wash",708,Casual,Solid,Solid,Viscose Rayon,Machine Wash,Regular,Garment Measurements in,Regular
16946294,Purple State Women White & Black Polka Dot Printed Capri Jumpsuit,1999.0,White,Purple State,0.0,0.0,"White and black printed capri jumpsuit ,has a round neck,  sleeveless,  2 pocketsThe model (height 5'8) is wearing a size SPolyesterMachine Wash",708,Casual,Printed,Solid,Polyester,Machine Wash,Regular,Garment Measurements in,Regular
16946280,Purple State Women White & Pink Printed Capri Jumpsuit,1999.0,White,Purple State,0.0,0.0,"White and pink printed capri jumpsuitRound neckSleeveless2 pocketsThe model (height 5'8) is wearing a size SViscous Rayon, Machine Wash",708,Casual,Printed,Solid,Polyester,Machine Wash,Regular,Garment Measurements in,Regular
16617714,Purple State Women Black & White Printed Pure Cotton Midi Flared Skirt,1999.0,Black,Purple State,9.0,4.222222222,"Black and white printed midi flared skirt, has an elasticated waistband with slip-on closure, and flared hemPure CottonMachine WashThe model (height 5'8"") is wearing a size 28",708,Casual,Printed,Checked,Pure Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Midi
19039214,Purple State Orange Solid Basic Jumpsuit with Ruffles,1999.0,Orange,Purple State,0.0,0.0,"Orange solid basic jumpsuit with ruffles ,has a shoulder straps,  sleeveless,  na pocketsThe model (height 5'8) is wearing a size SViscose rayonMachine Wash",708,Casual,Solid,Solid,Viscose Rayon,Machine Wash,Regular,Garment Measurements in,Regular
15824004,Purple State Peach-Coloured Basic Jumpsuit,2199.0,Peach,Purple State,6.0,3.666666667,"Peach-coloured solid basic jumpsuit with waist tie-ups ,has a v-neck,  short sleeves,  pocketsMachine WashThe model (height 5'8) is wearing a size S",708,Casual,Solid,Solid,Polyester,Machine Wash,Regular,Garment Measurements in,Regular
15855506,Purple State Women Grey Flared Palazzos,1999.0,Grey,Purple State,0.0,0.0,Grey woven palazzos   Solid   Opaque   Flared fit   Partially elasticated waistband   Length: regular   Woven viscose rayon fabric  Flared fit  The model (height 5'8) is wearing a size SViscose RayonMachine Wash,708,Western,Solid,Solid,Viscose Rayon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
17154828,Purple State Women Teal & Gold-Toned Foil Print Semi-Stitched Lehenga Choli,4999.0,Teal,Purple State,0.0,0.0,"Teal and gold-toned woven design lehenga choli,  has foil print technique and  Teal and gold-toned woven design unstitched blouse,  sleeveless,  teal and gold-toned woven design semi-stitched lehenga, has drawstring closure, flared hem  Teal and gold-toned dupatta,  borderPoly crepe, SilkDry Clean",708,Casual,Solid,Solid,Cotton,Machine Wash,Regular,Garment Measurements in,Regular
17061024,Purple State Women Pink Printed Pure Cotton Flared Mini Skirt,1499.0,Pink,Purple State,5.0,2.6,"Pink and black printed flared mini skirt, has elasticated waistband with slip-on closure, flared hem, and attached liningPure CottonMachine WashThe model (height 5'8"")is wearing a size S",708,Casual,Printed,Abstract,Pure Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Mini
